budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
7400000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,14395,"[{""id"": 596, ""name"": ""adultery""}, {""id"": 34094, ""name"": ""extramarital affair""}]",hi,कभी अलविदा ना कहना,"Dev and Maya are both married to different people. Settled into a life of domestic ritual, and convinced that they are happy in their respective relationships, they still yearn for something deeper and more meaningful, which is precisely what they find in each other.",3.246903,"[{""name"": ""Yash Raj Films"", ""id"": 1569}, {""name"": ""Dharma Productions"", ""id"": 19146}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",2006-08-11,17000000,193.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,A Love.... That Broke All Relationships,Kabhi Alvida Naa Kehna,6.1,42
50000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,12220,"[{""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2726, ""name"": ""therapist""}, {""id"": 2800, ""name"": ""psychology""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 15160, ""name"": ""divorce""}]",en,The Story of Us,Ben and Katie Jordan are a married couple who go through hard times in fifteen years of marriage.,6.22577,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-10-13,58900031,95.0,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Story of Us,5.9,75
0,"[{""id"": 35, ""name"": ""Comedy""}]",,31203,[],fr,Le petit Nicolas,"Nicolas has a happy existence, parents who love him, a great group of friends with whom he has great fun, and all he wants is that nothing to changes... However, one day, he overhears a conversation that leads him to believe that his life might change forever, his mother is pregnant!. He panics and envisions the worst: soon a little brother will...",20.362025,"[{""name"": ""Fid\u00e9lit\u00e9 Productions"", ""id"": 147}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""M6 Films"", ""id"": 1115}, {""name"": ""SCOPE Invest"", ""id"": 2250}, {""name"": ""Scope Pictures"", ""id"": 11199}, {""name"": ""M6"", ""id"": 11261}, {""name"": ""Orange Cin\u00e9ma S\u00e9ries"", ""id"": 11620}, {""name"": ""R\u00e9gion Wallone"", ""id"": 11920}, {""name"": ""Mandarin Films"", ""id"": 12096}, {""name"": ""IMAV Editions"", ""id"": 23303}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2009-09-30,0,91.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,,Little Nicholas,5.9,306
37000000,"[{""id"": 18, ""name"": ""Drama""}]",http://creedthemovie.com/,312221,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 15285, ""name"": ""spin off""}, {""id"": 17977, ""name"": ""underground fighting""}, {""id"": 186779, ""name"": ""motivational speaker""}, {""id"": 209476, ""name"": ""boxing""}]",en,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",57.773583,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Chartoff Winkler Productions"", ""id"": 88686}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-11-25,173567581,133.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Your legacy is more than a name,Creed,7.3,1915
14000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,12227,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1454, ""name"": ""treasure""}, {""id"": 1909, ""name"": ""coffin""}, {""id"": 2526, ""name"": ""human animal relationship""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 162726, ""name"": ""prospector""}, {""id"": 180808, ""name"": ""klondike""}, {""id"": 189390, ""name"": ""yukon""}, {""id"": 189391, ""name"": ""boy dog relationship""}, {""id"": 189392, ""name"": ""gold miner""}]",en,White Fang,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,13.13724,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Silver Screen Partners IV"", ""id"": 10282}, {""name"": ""Hybrid Productions Inc."", ""id"": 12608}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-01-18,34793160,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Where civilization ends, their journey begins.",White Fang,6.5,135
10000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",http://www.inthelandofbloodandhoney.com/,79777,"[{""id"": 789, ""name"": ""muslim""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1661, ""name"": ""sarajevo""}, {""id"": 7973, ""name"": ""bosnian war of 1992-1995""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15053, ""name"": ""united nations""}, {""id"": 187056, ""name"": ""woman director""}]",en,In the Land of Blood and Honey,"During the Bosnian War, Danijel, a soldier fighting for the Serbs, re-encounters Ajla, a Bosnian who's now a captive in his camp he oversees. Their once promising connection has become ambiguous as their motives have changed.",4.267466,"[{""name"": ""FilmDistrict"", ""id"": 7263}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-12-23,303877,127.0,"[{""iso_639_1"": ""bs"", ""name"": ""Bosanski""}, {""iso_639_1"": ""hr"", ""name"": ""Hrvatski""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""sr"", ""name"": ""Srpski""}]",Released,Love can change what we want… war can change who we are,In the Land of Blood and Honey,5.8,45
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",,18840,[],en,The White Countess,"The last movie from the team of Ismail Merchant, James Ivory, and Kazuo Ishiguro. Set in 1930s Shanghai, ""The White Countess"" is both Sofia (Natasha Richardson), a fallen member of the Russian aristocracy, and a nightclub created by a blind American diplomat named Jackson (Ralph Fiennes), who asks Sofia to be the centerpiece of the world he wants to create.",4.488547,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Shanghai Film Group"", ""id"": 3407}, {""name"": ""Merchant Ivory Productions"", ""id"": 20740}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""RU"", ""name"": ""Russia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-10-30,0,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,The White Countess,6.9,21
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,56491,"[{""id"": 526, ""name"": ""rebel""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 3800, ""name"": ""airplane""}]",en,In Her Line of Fire,"When the Vice President's plane goes down near a remote Pacific island, he is kidnapped by rebel forces and held for ransom. It is up to his female Secret Service agent and a press secretary to infiltrate the camp and save him.",0.429587,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-04-21,0,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Behind Enemy Lines No Man Can Stop Her. Only One Woman Can Touch Her.,In Her Line of Fire,3.3,9
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",,14358,"[{""id"": 271, ""name"": ""competition""}, {""id"": 10073, ""name"": ""documentary""}, {""id"": 10104, ""name"": ""dance contest""}, {""id"": 10106, ""name"": ""ballroom dancing""}, {""id"": 161155, ""name"": ""kids""}, {""id"": 187056, ""name"": ""woman director""}]",en,Mad Hot Ballroom,"Eleven-year-old New York City public school kids journey into the world of ballroom dancing and reveal pieces of themselves and their world along the way. Told from their candid, sometimes hilarious perspectives, these kids are transformed, from reluctant participants to determined competitors, from typical urban kids to ""ladies and gentlemen,"" on their way to try to compete in the final citywide.",0.772668,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-05-13,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,Mad Hot Ballroom,7.2,8
18000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,14283,"[{""id"": 2096, ""name"": ""auction""}, {""id"": 4721, ""name"": ""violin""}]",en,The Red Violin,"Spans 300 years in the life of one famed musical instrument that winds up in present-day Montreal on the auction block. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin derives its unusual color from the human blood mixed into the finish. With this legacy, the violin travels to Austria, England, China, and Canada, leaving both beauty and tragedy in its wake.",6.18869,"[{""name"": ""Rhombus Media"", ""id"": 164}, {""name"": ""Channel Four Films"", ""id"": 181}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1998-09-10,9495408,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,,The Red Violin,7.3,99
40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",,7288,[],en,Duplex,"When a young couple buys their dream home, they have no idea what the sweet little old lady upstairs is going to put them through!",15.590001,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Flower Films"", ""id"": 2214}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-09-26,19322135,89.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Duplex,5.9,482
26000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,11460,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 2250, ""name"": ""menace""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 3800, ""name"": ""airplane""}]",en,Red Eye,"After attending the funeral of her grandmother in Dallas, the Lux Atlantic Hotel manager Lisa is waiting for a flight to Miami. Due to the bad weather and consequent flight delay, she meets in the airport bar Jack Rippner, who is also in the waiting list. They sit together in the plane, and Jack reveals that he wants Lisa to change the room in Lux of an important American politician to facilitate a terrorist attempt against him. Otherwise, Lisa's father will be killed by a hit man. Lisa has to decide what to do with the menacing man at her side.",8.802626,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Craven-Maddalena Films"", ""id"": 1600}, {""name"": ""BenderSpink"", ""id"": 6363}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-08-04,57891803,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,Fear takes flight.,Red Eye,6.2,455
3000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",,234212,"[{""id"": 703, ""name"": ""detective""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 8685, ""name"": ""anti-christ""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10414, ""name"": ""trance""}, {""id"": 10561, ""name"": ""video camera""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 163186, ""name"": ""seance""}, {""id"": 177648, ""name"": ""infra red""}, {""id"": 184402, ""name"": ""missing""}]",en,Demonic,A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,12.564554,"[{""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""First Point Entertainment"", ""id"": 7424}, {""name"": ""IM Global"", ""id"": 7437}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-02-12,3387000,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every House Has It's Secrets,Demonic,4.9,148
5000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,1391,"[{""id"": 534, ""name"": ""mexico""}, {""id"": 572, ""name"": ""sex""}, {""id"": 966, ""name"": ""beach""}, {""id"": 2426, ""name"": ""group sex""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 158718, ""name"": ""lgbt""}, {""id"": 209987, ""name"": ""new mexican cinema""}]",es,Y tu mamá también,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",16.890285,"[{""name"": ""B\u00e9same Mucho Pictures"", ""id"": 1101}, {""name"": ""Producciones Anhelo"", ""id"": 1102}, {""name"": ""The Criterion Collection"", ""id"": 10932}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",2001-06-08,33616692,106.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Life has its ways of teaching. Life has its ways to confuse us. Life has its ways to move us. Life has its ways to amaze. Life has its ways to hurt us. Life has its ways to heal. Life has its ways to inspire.,Y Tu Mamá También,7.3,315
7400000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",,62215,"[{""id"": 11327, ""name"": ""wedding reception""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 14756, ""name"": ""destruction of planet""}, {""id"": 14757, ""name"": ""wedding toast""}]",da,Melancholia,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,36.173598,"[{""name"": ""Zentropa Entertainments"", ""id"": 76}, {""name"": ""Det Danske Filminstitut"", ""id"": 118}, {""name"": ""Danmarks Radio (DR)"", ""id"": 119}, {""name"": ""Memfis Film"", ""id"": 321}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""Sveriges Television (SVT)"", ""id"": 3221}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Cin\u00e9Cin\u00e9ma"", ""id"": 6301}, {""name"": ""Slot Machine"", ""id"": 7777}, {""name"": ""Zentropa International Sweden"", ""id"": 8288}, {""name"": ""Zentropa International K\u00f6ln"", ""id"": 8289}, {""name"": ""Liberator Productions"", ""id"": 11239}, {""name"": ""Swedish Film Institute"", ""id"": 14804}, {""name"": ""Centre National du Cin\u00e9ma et de L'image Anim\u00e9e (CNC)"", ""id"": 17298}, {""name"": ""Film i V\u00e4st"", ""id"": 17513}, {""name"": ""Filmstiftung Nordrhein-Westfalen"", ""id"": 27897}, {""name"": ""Legion Entertainment"", ""id"": 38069}, {""name"": ""Edition Video"", ""id"": 38071}, {""name"": ""Nordisk Film Distribution"", ""id"": 38072}]","[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",2011-05-26,21817298,136.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Enjoy it while it lasts,Melancholia,7.0,885
